VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
408, 318,  0.25806,  4.21484, -5.41797,  1.00,  0.3937,  0.29921, -0.86614,  0.00,  0.0902,  0.72549,  0.32157,  0.3451,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
409, 319,  0.09418,  4.82813, -4.27734,  1.00,  0.43307,  0.3937, -0.81102,  0.00,  0.21176,  0.90196,  0.42353,  0.43922,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
410, 320,  1.07422,  5.18359, -6.07031,  1.00,  0.3937,  0.3937, -0.83465,  0.00,  0.21176,  0.90196,  0.42353,  0.01569,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
411, 321,  1.32813,  5.10547, -4.57422,  1.00,  0.4252,  0.40945, -0.80315,  0.00,  0.40,  0.98824,  0.54118,  0.43922,  0.01697,  0.25366,  0.14331, -0.26953, ---, ---, ---, ---
412, 320,  1.07422,  5.18359, -6.07031,  1.00,  0.3937,  0.3937, -0.83465,  0.00,  0.21176,  0.90196,  0.42353,  0.01569,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
413, 319,  0.09418,  4.82813, -4.27734,  1.00,  0.43307,  0.3937, -0.81102,  0.00,  0.21176,  0.90196,  0.42353,  0.43922,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
414, 322, -0.14783,  4.03125, -4.21875,  1.00,  0.24409,  0.29921, -0.92126,  0.00,  0.6549,  0.27843,  0.08235,  0.28235,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
415, 323, -1.28223,  4.27344, -4.76953,  1.00,  0.0315,  0.37795, -0.92913,  0.00,  0.45098,  0.75294,  0.07059,  0.09412,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
416, 324,  0.41724,  5.01172, -4.52734,  1.00,  0.37008,  0.48819, -0.79528,  0.00,  0.45098,  0.75294,  0.07059,  0.01569,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
417, 325, -0.22571,  4.77734, -5.48047,  1.00,  0.17323,  0.40945, -0.89764,  0.00,  0.29804,  0.95686,  0.52157,  0.09412,  0.01697,  0.25366,  0.14331, -0.26953, ---, ---, ---, ---
418, 323, -1.28223,  4.27344, -4.76953,  1.00,  0.0315,  0.37795, -0.92913,  0.00,  0.45098,  0.75294,  0.07059,  0.09412,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
419, 324,  0.41724,  5.01172, -4.52734,  1.00,  0.37008,  0.48819, -0.79528,  0.00,  0.45098,  0.75294,  0.07059,  0.01569,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
420, 326, -1.1416,  4.33594, -4.74609,  1.00, -0.09449,  0.37008, -0.92126,  0.00,  0.43529,  0.77255,  0.08627,  0.00,  0.99658,  0.71875,  0.14331, -0.26953, ---, ---, ---, ---
421, 327, -0.78369,  5.14453, -4.26563,  1.00,  0.11024,  0.51969, -0.85039,  0.00,  0.43529,  0.77255,  0.08627,  0.09412,  0.3064,  1.00293, -0.06812,  0.34863, ---, ---, ---, ---
422, 328,  0.25659,  4.94531, -4.55859,  1.00,  0.37008,  0.49606, -0.7874,  0.00,  0.43529,  0.77255,  0.08627,  0.00,  0.00964,  0.27246,  0.14331, -0.26953, ---, ---, ---, ---
423, 329,  1.3252,  5.23438, -3.12305,  1.00,  0.62992,  0.54331, -0.55906,  0.00,  0.12941,  0.83529,  0.53725,  0.47059,  0.99658,  0.71875,  0.14331, -0.26953, ---, ---, ---, ---
424, 330,  1.49414,  5.53906, -4.17578,  1.00,  0.55906,  0.49606, -0.66142,  0.00,  0.12941,  0.83529,  0.53725,  0.32941,  0.3064,  1.00293,  0.14331, -0.26953, ---, ---, ---, ---
425, 331,  0.7168,  4.72266, -4.61719,  1.00,  0.43307,  0.3937, -0.81102,  0.00,  0.12941,  0.83529,  0.53725,  0.21961,  0.00964,  0.27246,  0.14331, -0.26953, ---, ---, ---, ---
426, 332,  1.38086,  4.17188, -3.83789,  1.00,  0.59843,  0.38583, -0.70079,  0.00,  0.9098,  0.67451,  0.27451,  0.28235,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
427, 333,  0.65527,  4.65625, -4.79297,  1.00,  0.40157,  0.44882, -0.80315,  0.00,  0.76078,  0.85882,  0.27059,  0.00,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
428, 334,  1.38086,  5.28906, -2.9707,  1.00,  0.61417,  0.53543, -0.58268,  0.00,  0.76078,  0.85882,  0.27059,  0.39216,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
429, 335,  0.08978,  5.13672, -3.73438,  1.00,  0.40945,  0.51181, -0.75591,  0.00,  0.55294,  0.96471,  0.31765,  0.17255,  0.01697,  0.25366,  0.14331, -0.26953, ---, ---, ---, ---
430, 334,  1.38086,  5.28906, -2.9707,  1.00,  0.61417,  0.53543, -0.58268,  0.00,  0.76078,  0.85882,  0.27059,  0.39216,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
431, 333,  0.65527,  4.65625, -4.79297,  1.00,  0.40157,  0.44882, -0.80315,  0.00,  0.76078,  0.85882,  0.27059,  0.00,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
432, 336,  1.35156,  5.30469, -5.21484,  1.00,  0.4252,  0.40945, -0.81102,  0.00,  0.2549,  0.92157,  0.60392,  0.29804,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
433, 337,  0.37646,  4.97266, -6.18359,  1.00,  0.37795,  0.37008, -0.85039,  0.00,  0.08627,  0.75294,  0.61961,  0.00,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
434, 338,  0.81201,  4.73047, -4.1875,  1.00,  0.4252,  0.40945, -0.80315,  0.00,  0.08627,  0.75294,  0.61961,  0.4549,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
435, 339,  0.55273,  3.90234, -5.14063,  1.00,  0.40945,  0.3622, -0.84252,  0.00,  0.01176,  0.52549,  0.60784,  0.48627,  0.01697,  0.25366,  0.14331, -0.26953, ---, ---, ---, ---
436, 338,  0.81201,  4.73047, -4.1875,  1.00,  0.4252,  0.40945, -0.80315,  0.00,  0.08627,  0.75294,  0.61961,  0.4549,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
437, 337,  0.37646,  4.97266, -6.18359,  1.00,  0.37795,  0.37008, -0.85039,  0.00,  0.08627,  0.75294,  0.61961,  0.00,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
438, 340,  0.41382,  4.95703, -6.01953,  1.00,  0.35433,  0.37795, -0.85827,  0.00,  0.78431,  0.9098,  0.4902,  0.01569,  0.99658,  0.71875,  0.14331, -0.26953, ---, ---, ---, ---
439, 341, -0.05341,  5.30078, -5.07422,  1.00,  0.18898,  0.48819, -0.85039,  0.00,  0.78431,  0.9098,  0.4902,  0.31373,  0.3064,  1.00293,  0.14331, -0.26953, ---, ---, ---, ---
440, 342,  0.76758,  4.74609, -4.37891,  1.00,  0.44094,  0.40157, -0.80315,  0.00,  0.78431,  0.9098,  0.4902,  0.26667,  0.00964,  0.27246,  0.14331, -0.26953, ---, ---, ---, ---
441, 343,  1.93359,  5.40625, -3.9668,  1.00,  0.62992,  0.50394, -0.59055,  0.00,  0.68235,  0.10588,  0.2549,  0.62353,  0.99658,  0.71875,  0.14331, -0.26953, ---, ---, ---, ---
442, 344,  0.36084,  5.03125, -4.54297,  1.00,  0.37795,  0.50394, -0.77165,  0.00,  0.68235,  0.10588,  0.2549,  0.31373,  0.00964,  0.27246,  0.14331, -0.26953, ---, ---, ---, ---
443, 345,  1.33789,  5.69531, -4.875,  1.00,  0.51969,  0.51969, -0.68504,  0.00,  0.68235,  0.10588,  0.2549,  0.43922,  0.3064,  1.00293,  0.14331, -0.26953, ---, ---, ---, ---
444, 346,  1.30859,  4.34766, -4.38672,  1.00,  0.55118,  0.38583, -0.74016,  0.00,  0.65098,  0.60,  0.03137,  0.12549,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
445, 347,  0.18457,  4.98438, -4.61328,  1.00,  0.44882,  0.48031, -0.75591,  0.00,  0.56863,  0.80784,  0.11373,  0.1098,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
446, 348,  2.08984,  5.44922, -3.9043,  1.00,  0.62992,  0.48031, -0.6063,  0.00,  0.56863,  0.80784,  0.11373,  0.57647,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
447, 349,  0.61572,  5.55078, -3.51758,  1.00,  0.37795,  0.6378, -0.66929,  0.00,  0.47451,  0.94902,  0.27843,  0.25098,  0.01697,  0.25366,  0.14331, -0.26953, ---, ---, ---, ---
448, 348,  2.08984,  5.44922, -3.9043,  1.00,  0.62992,  0.48031, -0.6063,  0.00,  0.56863,  0.80784,  0.11373,  0.57647,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
449, 347,  0.18457,  4.98438, -4.61328,  1.00,  0.44882,  0.48031, -0.75591,  0.00,  0.56863,  0.80784,  0.11373,  0.1098,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
450, 350, -0.89404,  5.20313, -5.15625,  1.00,  0.14173,  0.48819, -0.85827,  0.00,  0.6902,  0.96078,  0.50588,  0.25098,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
451, 351, -0.68604,  5.09375, -3.76172,  1.00,  0.12598,  0.62992, -0.76378,  0.00,  0.23137,  0.86275,  0.2902,  0.23529,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
452, 352,  0.24487,  4.74219, -5.5625,  1.00,  0.20472,  0.37795, -0.89764,  0.00,  0.23137,  0.86275,  0.2902,  0.01569,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
453, 353, -0.01196,  3.99414, -4.54297,  1.00,  0.3937,  0.3622, -0.84252,  0.00,  0.05882,  0.37255,  0.29804,  0.37647,  0.01697,  0.25366,  0.14331, -0.26953, ---, ---, ---, ---
454, 351, -0.68604,  5.09375, -3.76172,  1.00,  0.12598,  0.62992, -0.76378,  0.00,  0.23137,  0.86275,  0.2902,  0.23529,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
455, 352,  0.24487,  4.74219, -5.5625,  1.00,  0.20472,  0.37795, -0.89764,  0.00,  0.23137,  0.86275,  0.2902,  0.01569,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
456, 354, -0.61084,  5.06641, -3.91211,  1.00,  0.12598,  0.62992, -0.76378,  0.00,  0.21176,  0.84314,  0.27843,  0.26667,  0.99658,  0.71875,  0.14331, -0.26953, ---, ---, ---, ---
457, 355,  0.28076,  5.48828, -4.42578,  1.00,  0.31496,  0.59843, -0.73228,  0.00,  0.21176,  0.84314,  0.27843,  0.29804,  0.3064,  1.00293,  0.14331, -0.26953, ---, ---, ---, ---
458, 356,  0.16089,  4.76953, -5.39063,  1.00,  0.20472,  0.37795, -0.89764,  0.00,  0.21176,  0.84314,  0.27843,  0.00,  0.00964,  0.27246,  0.14331, -0.26953, ---, ---, ---, ---
459, 357, -0.47021,  3.97461, -5.01563,  1.00,  0.14173,  0.29134, -0.94488,  0.00,  0.72941,  0.24706,  0.13725,  0.40784,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
460, 358, -1.43359,  4.25391, -5.82422,  1.00, -0.09449,  0.25197, -0.96063,  0.00,  0.56863,  0.73333,  0.06275,  0.42353,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
461, 359,  0.22205,  4.90625, -5.22656,  1.00,  0.19685,  0.38583, -0.89764,  0.00,  0.56863,  0.73333,  0.06275,  0.00,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
462, 360, -0.20618,  4.65625, -6.29297,  1.00,  0.15748,  0.37008, -0.91339,  0.00,  0.33333,  0.96863,  0.45882,  0.32941,  0.01697,  0.25366,  0.14331, -0.26953, ---, ---, ---, ---
463, 358, -1.43359,  4.25391, -5.82422,  1.00, -0.09449,  0.25197, -0.96063,  0.00,  0.56863,  0.73333,  0.06275,  0.42353,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
464, 359,  0.22205,  4.90625, -5.22656,  1.00,  0.19685,  0.38583, -0.89764,  0.00,  0.56863,  0.73333,  0.06275,  0.00,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
465, 361, -1.29785,  4.30859, -5.76953,  1.00, -0.09449,  0.25197, -0.96063,  0.00,  0.55294,  0.75294,  0.07059,  0.3451,  0.99658,  0.71875,  0.14331, -0.26953, ---, ---, ---, ---
466, 362, -0.99951,  5.125, -5.25391,  1.00,  0.11024,  0.3937, -0.91339,  0.00,  0.55294,  0.75294,  0.07059,  0.29804,  0.3064,  1.00293,  0.14331, -0.26953, ---, ---, ---, ---
467, 363,  0.06726,  4.84766, -5.28906,  1.00,  0.19685,  0.38583, -0.89764,  0.00,  0.55294,  0.75294,  0.07059,  0.00,  0.00964,  0.27246,  0.14331, -0.26953, ---, ---, ---, ---
468, 364,  0.17542,  4.75, -6.51563,  1.00,  0.19685,  0.27559, -0.94488,  0.00,  0.04706,  0.29412,  0.52941,  0.25098,  0.99658,  0.71875,  0.14331, -0.26953, ---, ---, ---, ---
469, 365,  0.51611,  4.23438, -4.9375,  1.00,  0.41732,  0.25984, -0.86614,  0.00,  0.04706,  0.29412,  0.52941,  0.52941,  0.00964,  0.27246,  0.14331, -0.26953, ---, ---, ---, ---
470, 366,  0.04263,  5.19141, -5.50781,  1.00,  0.25197,  0.3622, -0.89764,  0.00,  0.04706,  0.29412,  0.52941,  0.4549,  0.3064,  1.00293,  0.14331, -0.26953, ---, ---, ---, ---
471, 367, -0.23523,  3.82422, -5.72656,  1.00,  0.24409,  0.24409, -0.93701,  0.00,  0.1451,  0.80784,  0.67451,  0.59216,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
472, 368,  0.5459,  4.17578, -4.75781,  1.00,  0.41732,  0.25984, -0.86614,  0.00,  0.3451,  0.94118,  0.67843,  0.51373,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
473, 369,  0.14648,  4.80078, -6.67578,  1.00,  0.19685,  0.27559, -0.94488,  0.00,  0.3451,  0.94118,  0.67843,  0.32941,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
474, 370,  1.28711,  4.35938, -5.79688,  1.00,  0.44094,  0.26772, -0.85827,  0.00,  0.57647,  0.97255,  0.63922,  0.25098,  0.01697,  0.25366,  0.14331, -0.26953, ---, ---, ---, ---
475, 369,  0.14648,  4.80078, -6.67578,  1.00,  0.19685,  0.27559, -0.94488,  0.00,  0.3451,  0.94118,  0.67843,  0.32941,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
476, 368,  0.5459,  4.17578, -4.75781,  1.00,  0.41732,  0.25984, -0.86614,  0.00,  0.3451,  0.94118,  0.67843,  0.51373,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
477, 371,  0.71973,  3.15234, -5.26563,  1.00,  0.40945,  0.11024, -0.90551,  0.00,  0.65882,  0.65882,  0.0549,  0.43922,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
478, 372, -0.46191,  2.94336, -5.76172,  1.00,  0.18898,  0.12598, -0.97638,  0.00,  0.23137,  0.8549,  0.27059,  0.5451,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
479, 373,  0.57764,  4.27734, -4.91797,  1.00,  0.41732,  0.25197, -0.87402,  0.00,  0.23137,  0.8549,  0.27059,  0.04706,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
480, 374, -0.02444,  4.24219, -5.9375,  1.00,  0.22047,  0.24409, -0.94488,  0.00,  0.09412,  0.67059,  0.73333,  0.01569,  0.01697,  0.25366,  0.14331, -0.26953, ---, ---, ---, ---
481, 372, -0.46191,  2.94336, -5.76172,  1.00,  0.18898,  0.12598, -0.97638,  0.00,  0.23137,  0.8549,  0.27059,  0.5451,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
482, 373,  0.57764,  4.27734, -4.91797,  1.00,  0.41732,  0.25197, -0.87402,  0.00,  0.23137,  0.8549,  0.27059,  0.04706,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
483, 375, -0.37451,  3.05273, -5.6875,  1.00,  0.16535,  0.04724, -0.98425,  0.00,  0.21176,  0.85098,  0.29412,  0.25098,  0.99658,  0.71875,  0.14331, -0.26953, ---, ---, ---, ---
484, 376, -0.4231,  3.53906, -4.79688,  1.00,  0.19685,  0.11024, -0.97638,  0.00,  0.21176,  0.85098,  0.29412,  0.52941,  0.3064,  1.00293,  0.14331, -0.26953, ---, ---, ---, ---
485, 377,  0.47583,  4.15625, -5.00391,  1.00,  0.41732,  0.25197, -0.87402,  0.00,  0.21176,  0.85098,  0.29412,  0.04706,  0.00964,  0.27246,  0.14331, -0.26953, ---, ---, ---, ---
486, 378,  1.06934,  5.14844, -3.55078,  1.00,  0.59843,  0.52756, -0.59843,  0.00,  0.97255,  0.34118,  0.50196,  0.29804,  0.99658,  0.71875,  0.14331, -0.26953, ---, ---, ---, ---
487, 379,  0.9458,  4.76172, -5.17969,  1.00,  0.43307,  0.37795, -0.8189,  0.00,  0.97255,  0.34118,  0.50196,  0.00,  0.00964,  0.27246,  0.14331, -0.26953, ---, ---, ---, ---
488, 380,  1.25781,  5.69141, -4.48828,  1.00,  0.52756,  0.49606, -0.68504,  0.00,  0.97255,  0.34118,  0.50196,  0.36078,  0.3064,  1.00293,  0.14331, -0.26953, ---, ---, ---, ---
489, 381,  1.64355,  4.35156, -4.35938,  1.00,  0.59843,  0.37795, -0.70866,  0.00,  0.83529,  0.8549,  0.39216,  0.18824,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
490, 382,  0.94092,  4.71484, -5.36719,  1.00,  0.48031,  0.3937, -0.7874,  0.00,  0.62745,  0.96863,  0.38039,  0.03137,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
491, 383,  1.07715,  5.1875, -3.38672,  1.00,  0.55118,  0.46457, -0.69291,  0.00,  0.62745,  0.96863,  0.38039,  0.18824,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
492, 384,  0.09039,  4.73438, -4.41016,  1.00,  0.41732,  0.44094, -0.79528,  0.00,  0.39216,  0.97647,  0.39216,  0.25098,  0.01697,  0.25366,  0.14331, -0.26953, ---, ---, ---, ---
493, 383,  1.07715,  5.1875, -3.38672,  1.00,  0.55118,  0.46457, -0.69291,  0.00,  0.62745,  0.96863,  0.38039,  0.18824,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
494, 382,  0.94092,  4.71484, -5.36719,  1.00,  0.48031,  0.3937, -0.7874,  0.00,  0.62745,  0.96863,  0.38039,  0.03137,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
495, 385,  1.56738,  5.48438, -5.57031,  1.00,  0.46457,  0.38583, -0.79528,  0.00,  0.16471,  0.86275,  0.57255,  0.70196,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
496, 386,  0.90674,  5.10938, -6.76953,  1.00,  0.37795,  0.31496, -0.87402,  0.00,  0.03137,  0.67059,  0.53725,  0.47059,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
497, 387,  0.92041,  4.72266, -4.74219,  1.00,  0.43307,  0.37795, -0.8189,  0.00,  0.03137,  0.67059,  0.53725,  0.50196,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
498, 388,  1.0332,  3.96875, -5.78516,  1.00,  0.43307,  0.25984, -0.86614,  0.00,  0.00392,  0.43922,  0.4902,  0.56078,  0.01697,  0.25366,  0.14331, -0.26953, ---, ---, ---, ---
499, 387,  0.92041,  4.72266, -4.74219,  1.00,  0.43307,  0.37795, -0.8189,  0.00,  0.03137,  0.67059,  0.53725,  0.50196,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
500, 386,  0.90674,  5.10938, -6.76953,  1.00,  0.37795,  0.31496, -0.87402,  0.00,  0.03137,  0.67059,  0.53725,  0.47059,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
501, 389,  0.9082,  5.08203, -6.60156,  1.00,  0.37008,  0.3622, -0.85827,  0.00,  0.70196,  0.94902,  0.58824,  0.01569,  0.99658,  0.71875,  0.14331, -0.26953, ---, ---, ---, ---
502, 390,  0.18542,  5.24219, -5.76953,  1.00,  0.22047,  0.3937, -0.88976,  0.00,  0.70196,  0.94902,  0.58824,  0.36078,  0.3064,  1.00293,  0.14331, -0.26953, ---, ---, ---, ---
503, 391,  0.91699,  4.75391, -4.93359,  1.00,  0.43307,  0.37795, -0.8189,  0.00,  0.70196,  0.94902,  0.58824,  0.36078,  0.00964,  0.27246,  0.14331, -0.26953, ---, ---, ---, ---
504, 392,  2.25391,  4.57031, -4.17188,  1.00,  0.68504,  0.35433, -0.6378,  0.00,  0.67451,  0.16471,  0.17255,  0.74902,  0.99658,  0.71875,  0.14331, -0.26953, ---, ---, ---, ---
505, 393,  1.06152,  4.85938, -5.10547,  1.00,  0.44094,  0.38583, -0.81102,  0.00,  0.67451,  0.16471,  0.17255,  0.23529,  0.00964,  0.27246,  0.14331, -0.26953, ---, ---, ---, ---
506, 394,  2.08789,  5.21875, -4.92969,  1.00,  0.62992,  0.38583, -0.67717,  0.00,  0.67451,  0.16471,  0.17255,  0.62353,  0.3064,  1.00293,  0.14331, -0.26953, ---, ---, ---, ---
507, 395,  1.67578,  4.00391, -5.01563,  1.00,  0.6063,  0.28346, -0.74803,  0.00,  0.81569,  0.68627,  0.16078,  0.09412,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
508, 396,  0.92822,  4.89063, -5.21875,  1.00,  0.50394,  0.38583, -0.77165,  0.00,  0.75294,  0.87843,  0.2902,  0.00,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
509, 397,  2.37305,  4.54297, -4.07422,  1.00,  0.66929,  0.3622, -0.64567,  0.00,  0.75294,  0.87843,  0.2902,  0.71765,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
510, 398,  1.05469,  4.92188, -4.05078,  1.00,  0.53543,  0.38583, -0.74803,  0.00,  0.63922,  0.98039,  0.47059,  0.26667,  0.01697,  0.25366,  0.14331, -0.26953, ---, ---, ---, ---
511, 397,  2.37305,  4.54297, -4.07422,  1.00,  0.66929,  0.3622, -0.64567,  0.00,  0.75294,  0.87843,  0.2902,  0.71765,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
512, 396,  0.92822,  4.89063, -5.21875,  1.00,  0.50394,  0.38583, -0.77165,  0.00,  0.75294,  0.87843,  0.2902,  0.00,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
513, 399,  1.9707,  5.23828, -4.72656,  1.00,  0.47244,  0.40945, -0.77953,  0.00,  0.67843,  0.16863,  0.17255,  0.6549,  0.99658,  0.71875,  0.14331, -0.26953, ---, ---, ---, ---
514, 400,  0.41748,  5.00, -5.33984,  1.00,  0.4252,  0.46457, -0.77165,  0.00,  0.67843,  0.16863,  0.17255,  0.3451,  0.00964,  0.27246,  0.14331, -0.26953, ---, ---, ---, ---
515, 401,  1.37305,  5.71094, -5.52734,  1.00,  0.44882,  0.3937, -0.80315,  0.00,  0.67843,  0.16863,  0.17255,  0.51373,  0.3064,  1.00293,  0.14331, -0.26953, ---, ---, ---, ---
516, 402,  1.35059,  4.3125, -5.35156,  1.00,  0.46457,  0.37795, -0.79528,  0.00,  0.64314,  0.69804,  0.06275,  0.06275,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
517, 403,  0.24329,  4.96875, -5.41406,  1.00,  0.43307,  0.43307, -0.79528,  0.00,  0.56471,  0.88627,  0.18824,  0.06275,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
518, 404,  2.125,  5.26563, -4.66016,  1.00,  0.55906,  0.38583, -0.73228,  0.00,  0.56471,  0.88627,  0.18824,  0.6549,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
519, 405,  0.68213,  5.27344, -4.24609,  1.00,  0.4252,  0.51181, -0.74803,  0.00,  0.47059,  0.98431,  0.38431,  0.31373,  0.01697,  0.25366,  0.14331, -0.26953, ---, ---, ---, ---
520, 404,  2.125,  5.26563, -4.66016,  1.00,  0.55906,  0.38583, -0.73228,  0.00,  0.56471,  0.88627,  0.18824,  0.6549,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
521, 403,  0.24329,  4.96875, -5.41406,  1.00,  0.43307,  0.43307, -0.79528,  0.00,  0.56471,  0.88627,  0.18824,  0.06275,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
522, 406,  1.62695,  5.26563, -6.33203,  1.00,  0.43307,  0.37008, -0.8189,  0.00,  0.28627,  0.14902,  0.21569,  0.47059,  0.99658,  0.71875,  0.14331, -0.26953, ---, ---, ---, ---
523, 407,  0.46289,  5.16016, -5.32813,  1.00,  0.37795,  0.40945, -0.82677,  0.00,  0.28627,  0.14902,  0.21569,  0.47059,  0.00964,  0.27246,  0.14331, -0.26953, ---, ---, ---, ---
524, 408,  0.73438,  5.72656, -6.23047,  1.00,  0.37795,  0.40945, -0.82677,  0.00,  0.28627,  0.14902,  0.21569,  0.71765,  0.3064,  1.00293,  0.14331, -0.26953, ---, ---, ---, ---
525, 409,  0.83447,  4.46094, -6.03125,  1.00,  0.40157,  0.37008, -0.84252,  0.00,  0.18824,  0.67843,  0.15294,  0.32941,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
526, 410,  0.3252,  5.14453, -5.21875,  1.00,  0.43307,  0.3937, -0.81102,  0.00,  0.26667,  0.87451,  0.26667,  0.39216,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
527, 411,  1.74707,  5.27734, -6.42969,  1.00,  0.40945,  0.3937, -0.8189,  0.00,  0.26667,  0.87451,  0.26667,  0.67059,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
528, 412,  1.46387,  5.40625, -5.09375,  1.00,  0.46457,  0.3937, -0.7874,  0.00,  0.39608,  0.98431,  0.43137,  0.59216,  0.01697,  0.25366,  0.14331, -0.26953, ---, ---, ---, ---
529, 411,  1.74707,  5.27734, -6.42969,  1.00,  0.40945,  0.3937, -0.8189,  0.00,  0.26667,  0.87451,  0.26667,  0.67059,  0.30396,  1.00586,  0.14331, -0.26953, ---, ---, ---, ---
530, 410,  0.3252,  5.14453, -5.21875,  1.00,  0.43307,  0.3937, -0.81102,  0.00,  0.26667,  0.87451,  0.26667,  0.39216,  0.75195,  0.01089,  0.14331, -0.26953, ---, ---, ---, ---
531, 413,  1.54199,  5.39453, -6.875,  1.00,  0.40945,  0.3622, -0.83465,  0.00,  0.41176,  0.12157,  0.18431,  0.73333,  0.99658,  0.71875,  0.14331, -0.26953, ---, ---, ---, ---
